#     WAVENUMBER        TRANSMISSION
   5846.77935016      0.99858409
   5846.79353452      0.99861212
   5846.80771899      0.99863727
   5846.82190335      0.99865992
   5846.83608770      0.99868029
   5846.85027206      0.99869860
   5846.86445642      0.99871502
   5846.87864089      0.99872985
   5846.89282525      0.99874311
   5846.90700960      0.99875489
   5846.92119396      0.99876540
   5846.93537831      0.99877465
   5846.94956267      0.99878278
   5846.96374714      0.99878990
   5846.97793150      0.99879591
   5846.99211586      0.99880086
   5847.00630021      0.99880477
   5847.02048457      0.99880761
   5847.03466904      0.99880946
   5847.04885340      0.99881031
   5847.06303775      0.99881005
   5847.07722211      0.99880865
   5847.09140646      0.99880609
   5847.10559082      0.99880227
   5847.11977530      0.99879712
   5847.13395965      0.99879049
   5847.14814401      0.99878222
   5847.16232836      0.99877211
   5847.17651272      0.99875981
   5847.19069707      0.99874505
   5847.20488155      0.99872741
   5847.21906590      0.99870639
   5847.23325026      0.99868139
   5847.24743462      0.99865149
   5847.26161897      0.99861553
   5847.27580345      0.99857202
   5847.28998780      0.99851896
   5847.30417216      0.99845354
   5847.31835651      0.99837192
   5847.33254099      0.99826841
   5847.34672523      0.99813470
   5847.36090970      0.99795827
   5847.37509394      0.99771915
   5847.38927841      0.99738464
   5847.40346289      0.99689828
   5847.41764712      0.99615798
   5847.43183160      0.99497307
   5847.44601583      0.99296143
   5847.46020031      0.98924762
   5847.47438478      0.98369101
   5847.48856902      0.98058723
   5847.50275350      0.98050991
   5847.51693773      0.98309129
   5847.53112221      0.98841113
   5847.54530644      0.99227484
   5847.55949092      0.99375553
   5847.57367539      0.99390496
   5847.58785963      0.99379744
   5847.60204411      0.99406282
   5847.61622834      0.99465005
   5847.63041282      0.99571259
   5847.64459729      0.99676096
   5847.65878153      0.99730075
   5847.67296600      0.99759106
   5847.68715024      0.99775192
   5847.70133471      0.99783032
   5847.71551919      0.99784509
   5847.72970343      0.99779985
   5847.74388790      0.99768453
   5847.75807214      0.99747110
   5847.77225661      0.99710028
   5847.78644085      0.99643610
   5847.80062532      0.99537552
   5847.81480980      0.99459774
   5847.82899404      0.99421306
   5847.84317851      0.99406226
   5847.85736275      0.99407481
   5847.87154722      0.99331827
   5847.88573170      0.99095399
   5847.89991593      0.98733679
   5847.91410041      0.98527201
   5847.92828465      0.98515670
   5847.94246912      0.98682497
   5847.95665359      0.99005237
   5847.97083783      0.99195604
   5847.98502231      0.99174755
   5847.99920654      0.99089057
   5848.01339102      0.99046712
   5848.02757525      0.99019586
   5848.04175973      0.98988140
   5848.05594420      0.98852005
   5848.07012844      0.98740837
   5848.08431292      0.98767034
   5848.09849715      0.98916426
   5848.11268163      0.99224763
   5848.12686610      0.99493398
   5848.14105034      0.99627736
   5848.15523481      0.99703769
   5848.16941905      0.99751362
   5848.18360353      0.99783170
   5848.19778800      0.99805534
   5848.21197224      0.99821931
   5848.22615671      0.99834340
   5848.24034095      0.99843985
   5848.25452542      0.99851630
   5848.26870966      0.99857807
   5848.28289413      0.99862876
   5848.29707861      0.99867090
   5848.31126285      0.99870638
   5848.32544732      0.99873642
   5848.33963156      0.99876210
   5848.35381603      0.99878420
   5848.36800051      0.99880328
   5848.38218474      0.99881984
   5848.39636922      0.99883426
   5848.41055346      0.99884686
   5848.42473793      0.99885789
   5848.43892241      0.99886759
   5848.45310664      0.99887609
   5848.46729112      0.99888348
   5848.48147535      0.99888997
   5848.49565983      0.99889554
   5848.50984406      0.99890032
   5848.52402854      0.99890443
   5848.53821301      0.99890786
   5848.55239725      0.99891071
   5848.56658173      0.99891301
   5848.58076596      0.99891479
   5848.59495044      0.99891607
   5848.60913491      0.99891689
   5848.62331915      0.99891722
   5848.63750362      0.99891706
   5848.65168786      0.99891646
   5848.66587234      0.99891540
   5848.68005681      0.99891390
   5848.69424105      0.99891195
   5848.70842552      0.99890955
   5848.72265625      0.99890669
   5848.73684063      0.99890334
   5848.75102500      0.99889955
   5848.76520938      0.99889523
   5848.77939376      0.99889039
   5848.79357813      0.99888500
   5848.80776251      0.99887894
   5848.82194689      0.99887227
   5848.83613127      0.99886484
   5848.85031565      0.99885667
   5848.86450002      0.99884770
   5848.87868440      0.99883782
   5848.89286877      0.99882699
   5848.90705314      0.99881508
   5848.92123753      0.99880203
   5848.93542190      0.99878768
   5848.94960628      0.99877190
   5848.96379066      0.99875450
   5848.97797504      0.99873521
   5848.99215943      0.99871381
   5849.00634378      0.99869006
   5849.02052817      0.99866361
   5849.03471255      0.99863405
   5849.04889691      0.99860091
   5849.06308129      0.99856351
   5849.07726568      0.99852114
   5849.09145004      0.99847297
   5849.10563442      0.99841795
   5849.11981881      0.99835479
   5849.13400319      0.99828164
   5849.14818755      0.99819632
   5849.16237193      0.99809569
   5849.17655632      0.99797570
   5849.19074067      0.99783169
   5849.20492506      0.99765641
   5849.21910945      0.99743984
   5849.23329383      0.99716809
   5849.24747819      0.99682089
   5849.26166260      0.99636721
   5849.27584696      0.99576061
   5849.29003131      0.99492475
   5849.30421573      0.99373150
   5849.31840008      0.99195500
   5849.33258444      0.98918484
   5849.34676886      0.98464049
   5849.36095321      0.97668525
   5849.37513757      0.96238032
   5849.38932198      0.94934892
   5849.40350634      0.94601924
   5849.41769069      0.95007235
   5849.43187511      0.96281160
   5849.44605947      0.97787448
   5849.46024382      0.98571943
   5849.47442824      0.98985626
   5849.48861259      0.99230404
   5849.50279701      0.99384917
   5849.51698136      0.99487038
   5849.53116572      0.99556732
   5849.54535013      0.99605077
   5849.55953449      0.99638508
   5849.57371885      0.99660791
   5849.58790326      0.99674254
   5849.60208762      0.99680043
   5849.61627197      0.99678459
   5849.63045639      0.99669061
   5849.64464074      0.99650359
   5849.65882510      0.99619635
   5849.67300951      0.99572013
   5849.68719387      0.99498914
   5849.70137829      0.99384672
   5849.71556264      0.99200530
   5849.72974706      0.98890335
   5849.74393141      0.98331280
   5849.75811577      0.97408780
   5849.77230012      0.96676713
   5849.78648448      0.96529954
   5849.80066895      0.96866949
   5849.81485331      0.97730286
   5849.82903767      0.98618303
   5849.84322202      0.99086982
   5849.85740638      0.99336894
   5849.87159073      0.99486667
   5849.88577521      0.99582796
   5849.89995956      0.99647829
   5849.91414392      0.99693703
   5849.92832828      0.99727155
   5849.94251263      0.99752175
   5849.95669699      0.99771201
   5849.97088146      0.99785939
   5849.98506582      0.99797426
   5849.99925017      0.99806411
   5850.01343453      0.99813425
   5850.02761889      0.99818772
   5850.04180336      0.99822700
   5850.05598772      0.99825347
   5850.07017207      0.99826783
   5850.08435643      0.99826993
   5850.09854078      0.99825861
   5850.11272514      0.99823183
   5850.12690961      0.99818547
   5850.14109397      0.99811268
   5850.15527833      0.99800154
   5850.16946268      0.99783051
   5850.18364704      0.99756079
   5850.19783139      0.99711673
   5850.21201587      0.99633375
   5850.22620022      0.99496458
   5850.24038458      0.99386575
   5850.25456893      0.99358551
   5850.26875329      0.99391556
   5850.28293777      0.99498145
   5850.29712212      0.99600791
   5850.31130648      0.99627730
   5850.32549083      0.99605058
   5850.33967519      0.99570957
   5850.35385954      0.99545616
   5850.36804402      0.99522011
   5850.38222837      0.99499035
   5850.39641273      0.99444436
   5850.41059709      0.99317157
   5850.42478144      0.99085446
   5850.43896592      0.98662736
   5850.45315027      0.97966753
   5850.46733463      0.97303155
   5850.48151898      0.96870054
   5850.49570334      0.96947756
   5850.50988770      0.97514123
   5850.52407217      0.98222415
   5850.53825653      0.98874416
   5850.55244088      0.99243493
   5850.56662524      0.99442665
   5850.58080959      0.99563618
   5850.59499395      0.99642289
   5850.60917842      0.99696196
   5850.62336278      0.99734710
   5850.63754714      0.99763160
   5850.65173149      0.99784760
   5850.66591585      0.99801516
   5850.68010032      0.99814773
   5850.69428468      0.99825457
   5850.70846903      0.99834174
   5850.72265339      0.99841380
   5850.73683786      0.99847407
   5850.75102210      0.99852472
   5850.76520658      0.99856769
   5850.77939081      0.99860442
   5850.79357529      0.99863598
   5850.80775976      0.99866326
   5850.82194400      0.99868694
   5850.83612847      0.99870747
   5850.85031271      0.99872529
   5850.86449718      0.99874080
   5850.87868166      0.99875430
   5850.89286590      0.99876600
   5850.90705037      0.99877614
   5850.92123461      0.99878487
   5850.93541908      0.99879226
   5850.94960332      0.99879851
   5850.96378779      0.99880367
   5850.97797227      0.99880778
   5850.99215651      0.99881098
   5851.00634098      0.99881334
   5851.02052522      0.99881488
   5851.03470969      0.99881560
   5851.04889417      0.99881552
   5851.06307840      0.99881465
   5851.07726288      0.99881303
   5851.09144711      0.99881064
   5851.10563159      0.99880743
   5851.11981606      0.99880339
   5851.13400030      0.99879850
   5851.14818478      0.99879278
   5851.16236901      0.99878617
   5851.17655349      0.99877864
   5851.19073772      0.99877008
   5851.20492220      0.99876037
   5851.21910667      0.99874946
   5851.23329091      0.99873727
   5851.24747539      0.99872363
   5851.26165962      0.99870843
   5851.27584410      0.99869149
   5851.29002857      0.99867255
   5851.30421281      0.99865139
   5851.31839728      0.99862772
   5851.33258152      0.99860121
   5851.34676600      0.99857140
   5851.36095047      0.99853780
   5851.37513471      0.99849975
   5851.38931918      0.99845649
   5851.40350342      0.99840705
   5851.41768789      0.99835027
   5851.43187213      0.99828467
   5851.44605660      0.99820807
   5851.46024108      0.99811793
   5851.47442532      0.99801084
   5851.48860979      0.99788212
   5851.50279403      0.99772547
   5851.51697850      0.99753171
   5851.53116298      0.99728764
   5851.54534721      0.99697359
   5851.55953169      0.99655903
   5851.57371593      0.99599482
   5851.58790040      0.99519635
   5851.60208488      0.99401615
   5851.61626911      0.99217998
   5851.63045359      0.98913289
   5851.64463782      0.98376040
   5851.65882230      0.97772117
   5851.67300653      0.97377019
   5851.68719101      0.97010252
   5851.70137548      0.96708429
   5851.71555972      0.96832776
   5851.72974420      0.97032659
   5851.74392843      0.97360384
   5851.75811291      0.97848539
   5851.77229738      0.97922937
   5851.78648162      0.97440410
   5851.80066609      0.97041161
   5851.81485033      0.97020441
   5851.82903481      0.97289720
   5851.84321928      0.97952737
   5851.85740352      0.98619337
   5851.87158799      0.98977575
   5851.88577223      0.99218423
   5851.89995670      0.99406969
   5851.91414094      0.99523848
   5851.92832541      0.99596955
   5851.94250989      0.99646245
   5851.95669413      0.99680627
