APOGEE_ID,DDO51,DDO51ERR,M,MERR,T2,T2ERR
2M13590231+1430233,18.17,0.023,18.129,0.022,16.828,0.042
2M13590428+1601292,16.9,0.053,16.935,0.06,15.495,0.059
2M13590428+1601292,0.0,0.0,0.0,0.0,0.0,0.0
2M13590532+1549564,17.682001,0.048,17.692,0.053,16.352,0.064
2M13591105+1329174,16.844,0.051,16.896,0.056,15.352,0.071
2M13591246+1453365,17.863,0.047,17.8,0.054,16.383,0.062
2M13591479+1534571,17.684,0.056,17.697,0.065,16.248,0.064
2M13591511+1503487,15.372,0.012,15.208,0.019,14.205,0.095
2M13591824+1507552,18.339,0.017,18.117,0.022,15.214,0.096
2M13591824+1507552,0.0,0.0,0.0,0.0,0.0,0.0
2M13591875+1555461,16.219,0.014,15.839,0.017,14.407,0.032
2M13592019+1458054,17.574001,0.062,17.507,0.067,16.199,0.068
2M13592030+1525315,17.744,0.044,17.755,0.052,16.389,0.056
2M13592051+1450208,17.757,0.017,17.327,0.021,15.241,0.038
2M13592051+1450208,0.0,0.0,0.0,0.0,0.0,0.0
2M13592121+1347578,17.565,0.037,17.605,0.043,16.068,0.059
2M13592421+1419177,0.0,0.0,0.0,0.0,0.0,0.0
2M13592720+1352597,16.454,0.018,16.177,0.024,14.827,0.044
2M13593246+1550364,11.566,0.015,11.41,0.022,10.639,0.032
2M13593340+1555141,17.519001,0.042,17.318,0.04,15.781,0.046
2M13593348+1333437,18.443,0.07,18.534,0.087,17.194,0.091
2M13593551+1420237,18.148,0.035,18.098,0.022,16.737,0.041
2M13594012+1318319,14.776,0.018,14.695,0.02,13.835,0.044
2M13594437+1508078,15.269,0.012,15.142,0.019,14.269,0.096
2M13594843+1414096,15.775,0.016,15.607,0.02,14.53,0.043
2M13594880+1419430,0.0,0.0,0.0,0.0,0.0,0.0
2M13594930+1350323,17.714,0.02,17.63,0.026,16.392,0.046
2M13594931+1450308,18.941,0.069,18.818,0.066,17.676,0.075
2M13594931+1450308,0.0,0.0,0.0,0.0,0.0,0.0
2M13594983+1535148,17.744,0.046,17.719,0.053,16.532,0.059
2M13595011+1544526,11.838,0.013,11.685,0.017,10.912,0.032
2M13595091+1430029,17.2,0.021,17.12,0.02,15.504,0.04
2M14000085+1457342,17.416,0.02865746,17.429,0.031184932,15.902,0.06139422
2M14000107+1436515,17.682001,0.018,17.698,0.02,16.248,0.052
2M14000226+1347098,17.972,0.061,17.985,0.061,16.664,0.074
2M14000295+1508338,18.149,0.045,18.179,0.038,16.81,0.067
2M14000720+1404036,18.251,0.038,18.231,0.037,16.926,0.079
2M14000825+1515332,16.831001,0.058,16.85,0.049,15.236,0.072
2M14001043+1558052,14.906,0.02,14.954,0.022,14.23,0.067
2M14001049+1431454,17.94,0.016,17.945,0.019,16.6,0.048
2M14001174+1425013,17.969,0.017,17.967,0.019,16.611,0.047
2M14001174+1425013,0.0,0.0,0.0,0.0,0.0,0.0
2M14001456+1435527,17.915,0.017,17.895,0.02,16.496,0.049
2M14001721+1349323,18.763,0.034,18.803,0.038,17.46,0.056
2M14002005+1355266,17.79,0.026,17.444,0.026,15.261,0.052
2M14002005+1355266,0.0,0.0,0.0,0.0,0.0,0.0
2M14002246+1505580,17.732,0.052,17.775,0.046,16.371,0.064
2M14002437+1509469,15.076,0.016,15.118,0.016,14.168,0.045
2M14002582+1426073,18.18,0.016,18.19,0.02,16.853,0.048
2M14002582+1426073,0.0,0.0,0.0,0.0,0.0,0.0
2M14002840+1534404,17.612,0.055,17.635,0.048,16.29,0.08
2M14002904+1503385,17.794,0.018,17.665,0.02,16.189,0.046
2M14003085+1543334,17.497,0.056,17.577,0.049,16.112,0.081
2M14003150+1434034,17.112,0.027,17.09,0.03,15.643,0.047
2M14003174+1331549,17.457,0.049,17.489,0.058,15.88,0.069
2M14003200+1443023,17.98,0.018,17.964,0.02,16.589,0.061
2M14003224+1548121,18.274,0.027,18.318,0.028,17.021,0.067
2M14003651+1439272,17.656,0.016,17.632,0.018,16.225,0.047
2M14003738+1428580,17.093,0.015,17.087,0.017,15.405,0.046
2M14003955+1603330,0.0,0.0,0.0,0.0,0.0,0.0
2M14004055+1353074,17.94,0.056,17.929,0.058,16.589,0.068
2M14004055+1353074,0.0,0.0,0.0,0.0,0.0,0.0
2M14004116+1523153,0.0,0.0,0.0,0.0,0.0,0.0
2M14004243+1510116,16.819,0.048,16.919,0.042,15.383,0.068
2M14004245+1455508,17.424,0.079,17.401,0.077,15.896,0.094
2M14004245+1455508,0.0,0.0,0.0,0.0,0.0,0.0
2M14004245+1455508,0.0,0.0,0.0,0.0,0.0,0.0
2M14004395+1413219,15.054001,0.017,15.0,0.02,14.106,0.058
2M14004425+1507214,16.970001,0.017,17.06,0.017,15.627,0.045
2M14004597+1419271,0.0,0.0,0.0,0.0,0.0,0.0
2M14004754+1444598,16.98,0.041,17.0,0.039,15.567,0.072
2M14004861+1506090,17.449001,0.017,17.34,0.018,15.851,0.045
2M14005028+1552584,18.115,0.022,18.087,0.025,16.692,0.063
2M14005318+1449093,16.016,0.015,15.942,0.017,14.799,0.06
2M14005728+1455436,17.664,0.038,17.714,0.039,16.228,0.072
2M14005772+1435127,16.402,0.014,16.098,0.016,14.653,0.046
2M14005883+1600280,0.0,0.0,0.0,0.0,0.0,0.0
2M14010211+1449517,17.819,0.056,17.849,0.051,16.396,0.08
2M14010461+1410009,18.785,0.08,18.766,0.07,17.516,0.091
2M14010990+1557011,17.377,0.019,17.439,0.022,16.189,0.062
2M14010990+1557011,0.0,0.0,0.0,0.0,0.0,0.0
2M14011073+1506021,16.889,0.017,16.99,0.018,15.336,0.045
2M14011105+1433205,18.398,0.05,18.421,0.045,17.02,0.069
2M14011692+1326040,17.87,0.043,17.826,0.044,16.382,0.057
2M14011845+1415250,18.184,0.023,18.15,0.025,16.764,0.062
2M14011859+1558213,17.5,0.045,17.629,0.043,16.094,0.073
2M14011859+1558213,0.0,0.0,0.0,0.0,0.0,0.0
2M14011961+1404463,17.459,0.053,17.54,0.053,15.955,0.078
2M14011984+1508586,17.111,0.017,16.887,0.017,15.24,0.045
2M14011984+1508586,0.0,0.0,0.0,0.0,0.0,0.0
2M14011986+1444458,15.102,0.015,15.003,0.017,13.945,0.06
2M14012113+1432243,17.946001,0.041,18.007,0.038,16.679,0.063
2M14012194+1410430,17.524,0.059,17.573,0.056,16.031,0.085
2M14012226+1340052,18.716,0.077,18.628,0.075,17.339,0.09
2M14012226+1340052,0.0,0.0,0.0,0.0,0.0,0.0
2M14012613+1406156,17.756,0.047,17.816,0.044,16.467,0.077
2M14012635+1458077,17.800001,0.017,17.653,0.019,16.269,0.061
2M14012822+1517312,16.847,0.058,16.947,0.05,15.407,0.071
2M14012926+1538366,17.698,0.021,17.543,0.02,15.172,0.046
2M14013015+1438336,14.938001,0.014,14.889,0.016,13.931,0.046
2M14013119+1342175,17.220001,0.056,17.265,0.055,15.786,0.072
2M14013254+1506507,17.124,0.017,17.233,0.018,15.61,0.045
2M14013273+1332060,16.722,0.066,16.683,0.071,15.098,0.085
2M14013291+1602136,0.0,0.0,0.0,0.0,0.0,0.0
2M14013549+1456379,18.347,0.038,18.386,0.036,17.066,0.071
2M14014774+1427455,18.49,0.108,18.436,0.104,17.184,0.121
2M14014774+1427455,0.0,0.0,0.0,0.0,0.0,0.0
2M14015035+1532481,15.149,0.02,15.18,0.017,14.218,0.046
2M14015112+1414428,0.0,0.0,0.0,0.0,0.0,0.0
2M14015347+1419337,0.0,0.0,0.0,0.0,0.0,0.0
2M14015658+1344178,16.455,0.025,16.192,0.025,14.685,0.05
2M14015658+1344178,0.0,0.0,0.0,0.0,0.0,0.0
2M14020132+1505197,18.473,0.058,18.514,0.051,17.293,0.075
2M14020274+1413589,17.599,0.05,17.617,0.049,16.182,0.078
2M14020304+1329451,15.261001,0.013,15.145,0.016,14.187,0.04
2M14020308+1516502,18.252,0.077,18.269,0.064,16.873,0.084
2M14020392+1452420,17.945,0.067,17.984,0.066,16.586,0.092
2M14020392+1452420,0.0,0.0,0.0,0.0,0.0,0.0
2M14020547+1530498,18.481,0.084,18.537,0.068,17.262,0.096
2M14020592+1448080,18.196001,0.062,18.2,0.06,16.891,0.09
2M14020829+1509545,17.815,0.018,17.626,0.018,15.374,0.045
2M14020829+1509545,0.0,0.0,0.0,0.0,0.0,0.0
2M14020853+1557167,17.047,0.076,17.104,0.066,15.676,0.095
2M14020963+1435162,17.696001,0.015,17.676,0.018,16.467,0.047
2M14020987+1443049,17.722,0.079,17.737,0.07,16.35,0.099
2M14021082+1437376,15.417,0.014,15.385,0.016,14.341,0.045
2M14021387+1514434,18.742,0.084,18.715,0.081,17.382,0.1
2M14021654+1346255,17.808,0.026,17.614,0.026,16.27,0.051
2M14021802+1537271,17.462,0.053,17.651,0.046,16.098,0.073
2M14022160+1545268,17.663,0.061,17.781,0.053,16.462,0.084
2M14022993+1520232,17.391,0.058,17.521,0.053,15.947,0.079
2M14023726+1402214,16.732,0.018,16.405,0.021,14.828,0.058
2M14023925+1553372,18.338001,0.054,18.374,0.043,16.993,0.08
2M14024014+1515156,15.355,0.017,15.371,0.017,14.321,0.045
2M14024109+1427094,15.562,0.014,15.519,0.016,14.518,0.046
2M14024176+1550264,16.675001,0.019,16.428,0.022,14.715,0.062
2M14025105+1357503,0.0,0.0,0.0,0.0,0.0,0.0
2M14025938+1445218,18.702,0.063,18.68,0.064,17.599,0.09
2M14030036+1535551,17.98,0.064,18.08,0.056,16.617,0.077
2M14030166+1545170,18.293001,0.057,18.394,0.051,17.029,0.073
2M14030166+1545170,0.0,0.0,0.0,0.0,0.0,0.0
2M14031052+1545185,17.56,0.047,17.67,0.044,16.172,0.066
2M14031254+1345002,17.45,0.019,17.404,0.019,16.008,0.036
2M14031254+1345002,0.0,0.0,0.0,0.0,0.0,0.0
2M14031257+1522263,17.411001,0.071,17.466,0.066,16.012,0.085
2M14031389+1526300,18.432001,0.031,18.495,0.032,17.375,0.057
2M14031389+1526300,0.0,0.0,0.0,0.0,0.0,0.0
2M14031548+1530088,18.173,0.079,18.212,0.076,16.924,0.088
2M14031548+1530088,0.0,0.0,0.0,0.0,0.0,0.0
2M14031579+1510411,15.26,0.019,15.262,0.014,14.168,0.049
2M14031579+1510411,0.0,0.0,0.0,0.0,0.0,0.0
2M14031895+1441454,19.18,0.084,19.208,0.083,17.932,0.105
2M14031910+1532597,17.766,0.08,17.767,0.072,16.471,0.088
2M14031949+1531227,17.818,0.063,17.932,0.057,16.456,0.079
2M14032924+1457446,17.733,0.062,17.75,0.061,16.347,0.083
2M14032942+1434483,15.348001,0.017,15.297,0.016,14.454,0.044
2M14032942+1434483,0.0,0.0,0.0,0.0,0.0,0.0
2M14032944+1407400,18.152,0.085,18.117,0.067,16.881,0.103
2M14032953+1350453,18.257,0.022,18.155,0.023,16.988,0.042
2M14033232+1546234,17.816,0.056,17.898,0.049,16.443,0.074
2M14033534+1446256,18.238,0.021,18.122,0.022,16.82,0.051
2M14033534+1446256,0.0,0.0,0.0,0.0,0.0,0.0
2M14033568+1538402,15.605,0.012,15.635,0.015,14.505,0.039
2M14033816+1442462,17.437,0.081,17.439,0.074,16.043,0.097
2M14034196+1525087,0.0,0.0,0.0,0.0,0.0,0.0
2M14034898+1521351,18.586,0.075,18.613,0.068,17.418,0.086
2M14035221+1450090,17.468,0.046,17.512,0.041,15.964,0.068
2M14035318+1359237,17.4855,0.034655448,17.5225,0.034311075,16.0375,0.04952272
2M14035337+1519511,17.224,0.055,17.354,0.049,15.775,0.071
2M14035407+1430426,18.2,0.068,18.169,0.056,16.885,0.078
2M14035451+1453285,17.976,0.036,18.055,0.035,16.674,0.063
2M14035643+1458430,17.444,0.014142135,17.136501,0.0124197425,15.249001,0.035003573
2M14035643+1458430,0.0,0.0,0.0,0.0,0.0,0.0
2M14035771+1446078,18.434,0.067,18.457,0.059,17.063,0.084
2M14035973+1451400,18.249,0.054,18.257,0.05,16.949,0.078
2M14040079+1345548,11.929001,0.021,11.849,0.021,11.024,0.037
2M14040083+1526363,18.372,0.051,18.366,0.051,17.001,0.065
2M14040548+1456186,18.299,0.049,18.271,0.046,16.913,0.069
2M14040732+1521111,17.734001,0.015,17.771,0.016,16.549,0.04
2M14041896+1348268,14.8880005,0.018,14.732,0.018,14.042,0.035
2M14042059+1513005,18.292,0.023,18.222,0.018,15.515,0.049
2M14042396+1414550,15.458,0.017,15.414,0.017,14.421,0.063
2M14043177+1420446,17.51,0.018,17.393,0.018,16.043,0.045
2M14043494+1451590,17.912,0.051,17.94,0.046,16.49,0.073
2M14043597+1528218,16.736,0.098,16.685,0.087,15.128,0.101
2M14043597+1528218,0.0,0.0,0.0,0.0,0.0,0.0
2M14043754+1357520,16.28,0.018,15.993,0.018,14.652,0.035
2M14043875+1527190,18.17,0.052,18.273,0.046,16.855,0.062
2M14045396+1425434,15.914,0.017,15.765,0.016,14.485,0.044
2M14045675+1412376,18.923,0.074,18.863,0.07,17.632,0.098
2M14045675+1412376,0.0,0.0,0.0,0.0,0.0,0.0
2M14050278+1423348,17.437,0.048,17.389,0.045,16.031,0.066
2M14050278+1423348,0.0,0.0,0.0,0.0,0.0,0.0
2M14050491+1444588,15.795,0.018,15.615,0.018,14.438,0.05
2M14050491+1444588,0.0,0.0,0.0,0.0,0.0,0.0
2M10182432-0022441,13.87,0.014,13.717,0.016,12.1,0.021
2M10182900+0002043,0.0,0.0,0.0,0.0,0.0,0.0
2M10183041-0004192,0.0,0.0,0.0,0.0,0.0,0.0
2M10183387-0000199,0.0,0.0,0.0,0.0,0.0,0.0
2M10183891-0013246,0.0,0.0,0.0,0.0,0.0,0.0
2M10184393-0031425,0.0,0.0,0.0,0.0,0.0,0.0
2M10185341-0022341,0.0,0.0,0.0,0.0,0.0,0.0
2M10190659-0023126,0.0,0.0,0.0,0.0,0.0,0.0
2M10085872-0013064,13.232,0.03,12.383,0.168,12.047,0.028
2M10091128-0007051,12.185,0.03,11.395,0.168,11.262,0.032
2M10091691-0014511,0.0,0.0,0.0,0.0,0.0,0.0
2M10092726-0031052,12.886,0.022,12.848,0.019,11.719,0.022
2M10094789-0047401,12.672,0.017,12.69,0.021,11.728,0.023
2M10094789-0047401,0.0,0.0,0.0,0.0,0.0,0.0
2M10095122-0046188,0.0,0.0,0.0,0.0,0.0,0.0
2M10095453-0047393,12.455,0.017,12.443,0.021,11.07,0.039
2M10100178-0023518,12.432,0.035,11.423,0.169,11.353,0.051
2M10100226-0005222,0.0,0.0,0.0,0.0,0.0,0.0
2M10100919+0003348,0.0,0.0,0.0,0.0,0.0,0.0
2M10101794-0006399,0.0,0.0,0.0,0.0,0.0,0.0
2M10105219-0106313,13.033,0.011401754,13.036,0.0127475485,12.1535,0.012093387
2M10110123-0039562,12.703,0.018,12.624,0.017,11.135,0.051
2M10110330-0041484,14.094,0.029,13.769,0.028,11.859,0.049
2M10110330-0041484,0.0,0.0,0.0,0.0,0.0,0.0
2M10110930+0002003,0.0,0.0,0.0,0.0,0.0,0.0
2M10112252-0035592,14.483,0.018,14.249,0.016,12.763,0.017
2M10113578-0041587,15.345,0.018,15.225,0.016,12.247,0.017
2M10113578-0041587,0.0,0.0,0.0,0.0,0.0,0.0
2M10114109-0001312,0.0,0.0,0.0,0.0,0.0,0.0
2M10114476-0007139,12.834,0.016,12.778,0.02,11.717,0.019
2M10114476-0007139,0.0,0.0,0.0,0.0,0.0,0.0
2M10114909-0108097,13.9035,0.011401754,13.830999,0.0127475485,12.5095005,0.012093387
2M10115631-0021553,11.955,0.029,11.912,0.04,10.778,0.02
2M10120241-0032261,12.051,0.021,11.996,0.038,10.974,0.037
2M10120386-0003380,0.0,0.0,0.0,0.0,0.0,0.0
2M10120622-0055056,12.972,0.014,12.981,0.017,12.106,0.022
2M10121393-0020099,12.94,0.016,12.941,0.02,12.11,0.019
2M10121393-0020099,0.0,0.0,0.0,0.0,0.0,0.0
2M10122940-0009500,12.544,0.016,12.509,0.02,11.396,0.024
2M10123559-0058370,0.0,0.0,0.0,0.0,0.0,0.0
2M10123609-0022228,12.981,0.016,12.928,0.02,11.868,0.019
2M10123609-0022228,0.0,0.0,0.0,0.0,0.0,0.0
2M10123691-0044275,14.754,0.018,14.505,0.016,12.193,0.019
2M10123691-0044275,0.0,0.0,0.0,0.0,0.0,0.0
2M10123854-0000085,0.0,0.0,0.0,0.0,0.0,0.0
2M10125210-0118420,12.023,0.019,12.028,0.019,11.151,0.014
2M10125427-0048286,13.784,0.011401754,13.6189995,0.012379418,12.271999,0.015572411
2M10125427-0048286,0.0,0.0,0.0,0.0,0.0,0.0
2M10125471-0104119,13.758334,0.011185307,13.758334,0.013,12.583333,0.01621385
2M10125560-0004125,13.672,0.018,13.618,0.022,12.336,0.032
2M10125560-0004125,0.0,0.0,0.0,0.0,0.0,0.0
2M10130637-0101329,13.865,0.018,13.615,0.018,12.088,0.024
2M10130637-0101329,0.0,0.0,0.0,0.0,0.0,0.0
2M10130976-0059240,0.0,0.0,0.0,0.0,0.0,0.0
2M10131179-0049340,13.759,0.018,13.686,0.018,12.506,0.023
2M10131179-0049340,0.0,0.0,0.0,0.0,0.0,0.0
2M10131514-0117200,12.499,0.017,12.467,0.019,11.118,0.021
2M10131618-0021481,11.25,0.033,10.919,0.066,9.73,0.075
2M10131747-0054279,11.693,0.018,11.634,0.021,9.961,0.063
2M10131905-0057305,11.693,0.018,11.605,0.021,10.124,0.054
2M10132117-0125106,0.0,0.0,0.0,0.0,0.0,0.0
2M10132196-0111074,11.1,0.047,10.974,0.062,10.394,0.062
2M10132217-0053045,14.861,0.018,14.54,0.018,12.689,0.023
2M10132473-0056262,0.0,0.0,0.0,0.0,0.0,0.0
2M10132674-0111574,11.741,0.03,11.652,0.072,10.773,0.042
2M10132674-0111574,0.0,0.0,0.0,0.0,0.0,0.0
2M10133142+0000280,0.0,0.0,0.0,0.0,0.0,0.0
2M10133916-0011548,13.213,0.012,13.224,0.017,12.092,0.023
2M10134315+0000406,0.0,0.0,0.0,0.0,0.0,0.0
2M10134643-0014460,12.992,0.012,13.004,0.017,12.121,0.023
2M10134697-0117495,11.751,0.041,11.66,0.069,10.787,0.021
2M10134986-0015595,12.509,0.012,12.508,0.017,11.583,0.023
2M10135423-0009530,11.525,0.018,11.39,0.044,10.033,0.087
2M10140181-0052562,11.937,0.018,11.954,0.018,11.099,0.023
2M10140181-0052562,0.0,0.0,0.0,0.0,0.0,0.0
2M10140605-0028516,11.139,0.035,10.718,0.054,9.548,0.505
2M10140891-0116215,14.776,0.017,14.564,0.019,12.213,0.019
2M10140891-0116215,0.0,0.0,0.0,0.0,0.0,0.0
2M10140911+0004017,0.0,0.0,0.0,0.0,0.0,0.0
2M10141388-0016458,13.585,0.012,13.609,0.017,12.355,0.023
2M10141471-0111390,13.095,0.017,13.087,0.019,12.099,0.019
2M10141795-0020483,0.0,0.0,0.0,0.0,0.0,0.0
2M10141980-0107559,12.648001,0.012379418,12.664,0.013086252,11.768,0.015620499
2M10142668-0018028,12.61,0.012,12.626,0.017,11.863,0.023
2M10143052-0108297,13.327,0.017,13.291,0.019,12.208,0.019
2M10143494-0031275,12.427,0.014,12.443,0.019,11.511,0.015
2M10143494-0031275,0.0,0.0,0.0,0.0,0.0,0.0
2M10144361-0044128,13.418,0.014,13.391,0.019,12.347,0.015
2M10144428-0110021,11.315,0.053,11.053,0.083,10.782,0.036
2M10144466-0006320,13.729,0.012,13.734,0.017,12.422,0.023
2M10145164-0058445,0.0,0.0,0.0,0.0,0.0,0.0
2M10145706-0107572,0.0,0.0,0.0,0.0,0.0,0.0
2M10150002-0111015,11.515,0.047,11.49,0.078,10.699,0.024
2M10151183+0000170,0.0,0.0,0.0,0.0,0.0,0.0
2M10151391-0021533,12.831,0.012,12.845,0.017,11.856,0.023
2M10151984-0033022,13.932,0.014,13.925,0.019,12.624,0.014
2M10153249-0023583,12.645,0.012,12.665,0.017,11.825,0.023
2M10153436-0123518,0.0,0.0,0.0,0.0,0.0,0.0
2M10154051-0046058,0.0,0.0,0.0,0.0,0.0,0.0
2M10154151-0004537,0.0,0.0,0.0,0.0,0.0,0.0
2M10154316-0031144,0.0,0.0,0.0,0.0,0.0,0.0
2M10154422-0049101,0.0,0.0,0.0,0.0,0.0,0.0
2M10154501-0123481,0.0,0.0,0.0,0.0,0.0,0.0
2M10155833-0031440,12.224,0.014,12.229,0.015,11.067,0.018
2M10155907-0050557,12.649,0.012,12.619,0.016,11.19,0.018
2M10160337-0024502,13.94,0.014,13.74,0.015,12.325,0.016
2M10160337-0024502,0.0,0.0,0.0,0.0,0.0,0.0
2M10160831-0108380,12.656,0.021,12.644,0.02,11.454,0.017
2M10161720-0100277,13.372,0.012,13.322,0.015,12.023,0.016
2M10161732-0038296,0.0,0.0,0.0,0.0,0.0,0.0
2M10161753-0050289,13.009,0.012,12.974,0.015,11.917,0.016
2M10161753-0050289,0.0,0.0,0.0,0.0,0.0,0.0
2M10161804-0119483,0.0,0.0,0.0,0.0,0.0,0.0
2M10161829-0028203,11.74,0.014,11.699,0.035,10.294,0.068
2M10161878-0046209,12.24,0.014,12.256,0.015,11.436,0.016
2M10162582-0057070,0.0,0.0,0.0,0.0,0.0,0.0
2M10162630-0017256,13.037,0.014,13.049,0.015,12.174,0.016
2M10162694-0051393,0.0,0.0,0.0,0.0,0.0,0.0
2M10162706-0108162,0.0,0.0,0.0,0.0,0.0,0.0
2M10162930-0047487,14.358,0.012,14.135,0.015,12.494,0.016
2M10162930-0047487,0.0,0.0,0.0,0.0,0.0,0.0
2M10163131-0007324,11.923,0.014,11.92,0.017,10.988,0.017
2M10163131-0007324,0.0,0.0,0.0,0.0,0.0,0.0
2M10163191-0052074,13.503,0.012,13.488,0.015,12.195,0.016
2M10164045-0025483,0.0,0.0,0.0,0.0,0.0,0.0
2M10164076-0052279,12.721,0.012,12.727,0.015,11.845,0.016
2M10164076-0052279,0.0,0.0,0.0,0.0,0.0,0.0
2M10165385-0038225,11.661,0.014,11.534,0.052,10.551,0.041
2M10165385-0038225,0.0,0.0,0.0,0.0,0.0,0.0
2M10165598-0025589,0.0,0.0,0.0,0.0,0.0,0.0
2M10165660-0106477,13.239,0.012093387,13.218,0.0125,12.1535,0.011313709
2M10165835-0015523,13.772,0.014,13.802,0.015,12.404,0.016
2M10170126-0120087,12.11,0.021,12.105,0.025,11.196,0.021
2M10170396-0118436,12.644,0.021,12.664,0.02,11.838,0.017
2M10170422-0044055,0.0,0.0,0.0,0.0,0.0,0.0
2M10170647+0002110,0.0,0.0,0.0,0.0,0.0,0.0
2M10171173-0104425,13.5015,0.012093387,13.4715,0.0125,12.074499,0.011313709
2M10172788-0112469,12.273,0.021,11.866,0.052,10.0,0.017
2M10172850-0058385,12.705,0.012,12.629,0.015,11.433,0.017
2M10173097-0004022,0.0,0.0,0.0,0.0,0.0,0.0
2M10173107-0045361,11.953,0.014,11.909,0.021,10.317,0.086
2M10173786-0038328,0.0,0.0,0.0,0.0,0.0,0.0
2M10173821-0042083,12.565,0.014,12.511,0.015,11.289,0.017
2M10173917-0053583,0.0,0.0,0.0,0.0,0.0,0.0
2M10174047-0043352,12.934,0.014,12.956,0.015,12.11,0.016
2M10174082-0049015,13.39,0.012,13.375,0.015,12.358,0.016
2M10174082-0049015,0.0,0.0,0.0,0.0,0.0,0.0
2M10174758-0042264,12.502,0.014,12.513,0.015,11.481,0.016
2M10174789-0008151,12.714,0.014,12.635,0.015,11.329,0.016
2M10174984-0112469,15.816,0.021,15.659,0.02,12.933,0.017
2M10174984-0112469,0.0,0.0,0.0,0.0,0.0,0.0
2M10175447-0057486,12.785,0.012,12.598,0.015,11.171,0.016
2M10175447-0057486,0.0,0.0,0.0,0.0,0.0,0.0
2M10175500-0004015,0.0,0.0,0.0,0.0,0.0,0.0
2M10175858-0025219,0.0,0.0,0.0,0.0,0.0,0.0
2M10175860-0110281,0.0,0.0,0.0,0.0,0.0,0.0
2M10175923-0051001,15.428,0.013,15.454,0.016,12.947,0.016
2M10180040-0023389,0.0,0.0,0.0,0.0,0.0,0.0
2M10180239-0057400,14.583,0.012,14.366,0.015,12.693,0.016
2M10180955-0046108,12.479,0.014,12.456,0.015,11.269,0.017
2M10181146-0035003,13.081,0.014,13.001,0.015,11.832,0.016
2M10181146-0035003,0.0,0.0,0.0,0.0,0.0,0.0
2M10181188+0002246,0.0,0.0,0.0,0.0,0.0,0.0
2M10182432-0022441,13.87,0.014,13.717,0.016,12.1,0.021
2M10182900+0002043,0.0,0.0,0.0,0.0,0.0,0.0
2M10183041-0004192,0.0,0.0,0.0,0.0,0.0,0.0
2M10183387-0000199,0.0,0.0,0.0,0.0,0.0,0.0
2M10183891-0013246,0.0,0.0,0.0,0.0,0.0,0.0
2M10190050-0015508,0.0,0.0,0.0,0.0,0.0,0.0
2M10190617-0034129,0.0,0.0,0.0,0.0,0.0,0.0
2M10190659-0023126,0.0,0.0,0.0,0.0,0.0,0.0
2M10064511-0019020,0.0,0.0,0.0,0.0,0.0,0.0
2M10064841-0056463,0.0,0.0,0.0,0.0,0.0,0.0
2M10065078-0112198,0.0,0.0,0.0,0.0,0.0,0.0
2M10065090-0118064,0.0,0.0,0.0,0.0,0.0,0.0
2M10065276+0001558,0.0,0.0,0.0,0.0,0.0,0.0
2M10065987-0037156,0.0,0.0,0.0,0.0,0.0,0.0
2M10070332-0006315,0.0,0.0,0.0,0.0,0.0,0.0
2M10070437-0027411,0.0,0.0,0.0,0.0,0.0,0.0
2M10071015-0111581,0.0,0.0,0.0,0.0,0.0,0.0
2M10071177-0030009,0.0,0.0,0.0,0.0,0.0,0.0
2M10071302-0109363,0.0,0.0,0.0,0.0,0.0,0.0
2M10072618-0031493,12.264,0.023,12.287,0.019,11.241,0.041
2M10072618-0031493,0.0,0.0,0.0,0.0,0.0,0.0
2M10073210-0005250,12.171,0.032,11.155,0.168,11.385,0.038
2M10073210-0005250,0.0,0.0,0.0,0.0,0.0,0.0
2M10074056-0023578,13.058,0.03,12.192,0.168,11.995,0.028
2M10074582-0009011,13.201,0.03,12.249,0.168,12.041,0.029
2M10075203-0010274,12.668,0.03,11.774,0.168,11.673,0.029
2M10075387-0005202,13.101,0.03,12.163,0.168,12.155,0.03
2M10075650-0007448,12.291,0.03,11.414,0.168,11.465,0.029
2M10080275-0052089,11.972,0.021,11.982,0.022,11.078,0.035
2M10080275-0052089,0.0,0.0,0.0,0.0,0.0,0.0
2M10082113-0108297,13.927,0.018,13.863,0.017,12.436,0.015
2M10082138-0004478,13.052,0.03,12.177,0.168,12.043,0.028
2M10082845-0114126,13.663,0.018,13.703,0.017,12.558,0.015
2M10083218-0056143,10.616,0.075,10.786,0.045,10.235,0.051
2M10083241-0037594,0.0,0.0,0.0,0.0,0.0,0.0
2M10083400-0115441,13.794,0.018,13.554,0.017,12.041,0.015
2M10083400-0115441,0.0,0.0,0.0,0.0,0.0,0.0
2M10083466-0114218,13.553,0.018,13.479,0.017,12.067,0.015
2M10083592-0014166,0.0,0.0,0.0,0.0,0.0,0.0
2M10083844-0041582,12.596,0.022,12.588,0.019,11.389,0.027
2M10084693-0055107,0.0,0.0,0.0,0.0,0.0,0.0
2M10084753-0052330,0.0,0.0,0.0,0.0,0.0,0.0
2M10085054-0035484,0.0,0.0,0.0,0.0,0.0,0.0
2M10085872-0013064,13.232,0.03,12.383,0.168,12.047,0.028
2M10085981-0038066,13.867,0.022,13.561,0.018,11.84,0.016
2M10085981-0038066,0.0,0.0,0.0,0.0,0.0,0.0
2M10091361-0012443,11.866,0.043,11.047,0.177,11.041,0.044
2M10091392-0051591,11.64,0.054,11.684,0.044,10.789,0.042
2M10091686-0055578,11.584,0.038,11.545,0.044,10.114,0.067
