KEPLER_INT,2MASS_ID
2970244,2M19034232+3808142
2970396,2M19035480+3811344
2970580,2M19040900+3810047
2970584,2M19040919+3810112
2971111,2M19045154+3807447
2971380,2M19051231+3806294
2971432,2M19051644+3806264
2971520,2M19052365+3810521
2972471,2M19064098+3810042
2972545,2M19064769+3809487
2972876,2M19071422+3806375
2973238,2M19074383+3810198
2973894,2M19083567+3807130
2974284,2M19090608+3809310
2974459,2M19091888+3807398
2974865,2M19094780+3810098
2975145,2M19100926+3809223
2975292,2M19102039+3806065
2975404,2M19102888+3809184
2975717,2M19105228+3808309
2975779,2M19105779+3807097
2983182,2M19193262+3810067
2984102,2M19202430+3809412
2984150,2M19202687+3806048
2984295,2M19203427+3806327
2984382,2M19203953+3810181
2984404,2M19204144+3806018
2984406,2M19204158+3811339
2984813,2M19210741+3808033
2985366,2M19214271+3810390
2985587,2M19215521+3808120
2985767,2M19220642+3808347
2985770,2M19220674+3809103
2986505,2M19225008+3808121
2986508,2M19225058+3807289
2986661,2M19225922+3809386
2986833,2M19230771+3811160
2987027,2M19231995+3811036
2987066,2M19232243+3811136
2987088,2M19232420+3806134
2987113,2M19232525+3809143
2987123,2M19232649+3811211
2987372,2M19234146+3810230
2987385,2M19234206+3810317
2987433,2M19234535+3807104
2987466,2M19234748+3808310
2987660,2M19235744+3806517
2988295,2M19243289+3807545
2988638,2M19244988+3807300
2988655,2M19245139+3810569
2988743,2M19245577+3809253
2988960,2M19250720+3811341
2988988,2M19250923+3808230
2989266,2M19252394+3808004
2989319,2M19252673+3809069
2989404,2M19253173+3807388
2989555,2M19253985+3809428
2989746,2M19254933+3809135
2989840,2M19255432+3809542
2989924,2M19255875+3809544
2990192,2M19261281+3811549
2990723,2M19264157+3806100
2990873,2M19264789+3808429
2990932,2M19265090+3809336
2991027,2M19265627+3808177
2991043,2M19265716+3809302
2991448,2M19271797+3806475
2991562,2M19272559+3809093
2991622,2M19272833+3810475
2992250,2M19280093+3809445
2992350,2M19280531+3806147
2992573,2M19281588+3809123
2992634,2M19281872+3809137
2992815,2M19282949+3811188
2992956,2M19283714+3808335
2993038,2M19284152+3806080
2993958,2M19292894+3808438
2994493,2M19295684+3809083
2994548,2M19295989+3806068
2994762,2M19301134+3810443
2995130,2M19303091+3809429
2995197,2M19303457+3810476
2995392,2M19304422+3807346
2995460,2M19304691+3809313
2995525,2M19305022+3811415
2995753,2M19310153+3809508
2995888,2M19310871+3808185
2995944,2M19311130+3810260
2996019,2M19311597+3809168
2996112,2M19312076+3810229
2996629,2M19314827+3807319
2996903,2M19320339+3810410
2997086,2M19321332+3807437
2997178,2M19321795+3810110
2997437,2M19323048+3806073
2997455,2M19323129+3807400
2997459,2M19323143+3809348
2997498,2M19323364+3809173
2998011,2M19325819+3808012
2998124,2M19330392+3807338
2998253,2M19330994+3806262
2998532,2M19332416+3808373
2998553,2M19332556+3806126
2998606,2M19332813+3807277
3003991,2M19375759+3811586
3096453,2M19012740+3816528
3096473,2M19012952+3812423
3096721,2M19014915+3812222
3096995,2M19021207+3813108
3097169,2M19022851+3814293
3097194,2M19023125+3813196
3097211,2M19023259+3814033
3097346,2M19024418+3815461
3097522,2M19030154+3813075
3097623,2M19031112+3815226
3097641,2M19031319+3816193
3097890,2M19033544+3816370
3097912,2M19033671+3812081
3097968,2M19034246+3813359
3098045,2M19034948+3812416
3098179,2M19035980+3815152
3098716,2M19044513+3817311
3098759,2M19044906+3814171
3099007,2M19050914+3816572
3099019,2M19051024+3816298
3099294,2M19053590+3812406
3099759,2M19061521+3813545
3099834,2M19062088+3816069
3099949,2M19063040+3815359
3100053,2M19063888+3814040
3100193,2M19064911+3812223
3100219,2M19065148+3815413
3100505,2M19071698+3812351
3101057,2M19080060+3812277
3101090,2M19080373+3816090
3101129,2M19080683+3813235
3101632,2M19085244+3816370
3101815,2M19090850+3812599
3101889,2M19091468+3812561
3102108,2M19093279+3816514
3102181,2M19093880+3817091
3102230,2M19094208+3814048
3102384,2M19095484+3813438
3102386,2M19095499+3815097
3102411,2M19095722+3813515
3102469,2M19100248+3815049
3102479,2M19100327+3817519
3102595,2M19101339+3817083
3102990,2M19104461+3816053
3103320,2M19110992+3813480
3103685,2M19113640+3815554
3103693,2M19113699+3815567
3103827,2M19114745+3817475
3109520,2M19183941+3815099
3109550,2M19184121+3817523
3109654,2M19184819+3813422
3109825,2M19185898+3812236
3109924,2M19190602+3812448
3109930,2M19190640+3815441
3110056,2M19191423+3814087
3110253,2M19192702+3814362
3110460,2M19193980+3816377
3110486,2M19194147+3817018
3110626,2M19194889+3816529
3110638,2M19194954+3813066
3110733,2M19195432+3815128
3111124,2M19201910+3812209
3111172,2M19202173+3814330
3111383,2M19203353+3817329
3111419,2M19203579+3816219
3111815,2M19210162+3814188
3111831,2M19210245+3812541
3112020,2M19211407+3815079
3112021,2M19211410+3812367
3112152,2M19212230+3817128
3112156,2M19212244+3813509
3112182,2M19212463+3816104
3112291,2M19213238+3817538
3112405,2M19213974+3814517
3112677,2M19215682+3814129
3112707,2M19215905+3817308
3112889,2M19220913+3814317
3113323,2M19223617+3813183
3113351,2M19223792+3816469
3113433,2M19224315+3816298
3113630,2M19225520+3813470
3113648,2M19225602+3816041
3113809,2M19230649+3812558
3113818,2M19230711+3812168
3113915,2M19231367+3814075
3114167,2M19232892+3816250
3114215,2M19233205+3816149
3114408,2M19234415+3813463
3114424,2M19234517+3815428
3114729,2M19240241+3815439
3114811,2M19240766+3812430
3115178,2M19242808+3812501
3115302,2M19243557+3815123
3115398,2M19244101+3812055
3115606,2M19245411+3814421
3115946,2M19251454+3815181
3116199,2M19252923+3813336
3116348,2M19253819+3813391
3116412,2M19254165+3812597
3116604,2M19255276+3814075
3116848,2M19260519+3816196
3117024,2M19261494+3815095
3117169,2M19262274+3812395
3117402,2M19263486+3816524
3118806,2M19274878+3813108
3118829,2M19274997+3817008
3119227,2M19281095+3815442
3119309,2M19281497+3812325
3119353,2M19281676+3816465
3119526,2M19282605+3813491
3119555,2M19282751+3817054
3119825,2M19284217+3816471
3120004,2M19285121+3813282
3120267,2M19290606+3812521
3120320,2M19291007+3817041
3120332,2M19291088+3813085
3120355,2M19291230+3816013
3120397,2M19291392+3817261
3120486,2M19291841+3812145
3120567,2M19292243+3817523
3120585,2M19292399+3813101
3120676,2M19293022+3816119
3120889,2M19294102+3813447
3120904,2M19294147+3815587
3121020,2M19294934+3813025
3121024,2M19294953+3812127
3121407,2M19301154+3816176
3121427,2M19301247+3814040
3121435,2M19301269+3816548
3121940,2M19304110+3814357
3121983,2M19304436+3817058
3122000,2M19304519+3813009
3122184,2M19305544+3817581
3122185,2M19305546+3815037
3122188,2M19305550+3814518
3122268,2M19310022+3814034
3122548,2M19311478+3813001
3122724,2M19312480+3813119
3122872,2M19313412+3816138
3122913,2M19313638+3817495
3122932,2M19313764+3816278
3123191,2M19315237+3812566
3123206,2M19315385+3816358
3123614,2M19321617+3817382
3123653,2M19321799+3813169
3123889,2M19323035+3814170
3124191,2M19324685+3816133
3124465,2M19330176+3817321
3124511,2M19330501+3817522
3127817,2M19355993+3813561
3127923,2M19360523+3817558
3128379,2M19362726+3817534
3128488,2M19363364+3817318
3128793,2M19364967+3813244
3128866,2M19365334+3812505
3129238,2M19371284+3812108
3129312,2M19371664+3815052
3130295,2M19380574+3817532
3130296,2M19380578+3814318
3130300,2M19380613+3812166
3130335,2M19380803+3813394
3130425,2M19381239+3815434
3130861,2M19383380+3816108
3131140,2M19384811+3817431
3215565,2M19004236+3822120
3215855,2M19011049+3822430
3215881,2M19011322+3823334
3216051,2M19012937+3820269
3216069,2M19013095+3821594
3216467,2M19020873+3821317
3216635,2M19022716+3823483
3216638,2M19022742+3818565
3216716,2M19023660+3820586
3216742,2M19023928+3819151
3217051,2M19030505+3820112
3217253,2M19032384+3822084
3217494,2M19034605+3822390
3217554,2M19035103+3821287
3217556,2M19035124+3819058
3218009,2M19043467+3823099
3218129,2M19044701+3818135
3218180,2M19045144+3818338
3218308,2M19050247+3822294
3218312,2M19050281+3823250
3218374,2M19050852+3820216
3218445,2M19051581+3822326
3218637,2M19053168+3820073
3218680,2M19053591+3823067
3218930,2M19060064+3822289
3219256,2M19062754+3821138
3219634,2M19070174+3819163
3219709,2M19070722+3821480
3219744,2M19071083+3822171
3220095,2M19074309+3818336
3220719,2M19083681+3819457
3220837,2M19084810+3820409
3221086,2M19091282+3821391
3221119,2M19091485+3819429
3221213,2M19092216+3822037
3221239,2M19092441+3818002
3221671,2M19100049+3821262
3221723,2M19100415+3819317
3222183,2M19104533+3823189
3222220,2M19104824+3818427
3222240,2M19104970+3823101
3222359,2M19105894+3822099
3222519,2M19111347+3820199
3222670,2M19112583+3819562
3222680,2M19112671+3822202
3222740,2M19113065+3823483
3222834,2M19113725+3823205
3223000,2M19115104+3823438
3223003,2M19115146+3818078
3223213,2M19120900+3818020
3223374,2M19122439+3819364
3228985,2M19191250+3818457
3229028,2M19191474+3819298
3229150,2M19192229+3818345
3229992,2M19201399+3821447
3230050,2M19201752+3818216
3230227,2M19202701+3823595
3230491,2M19204393+3819190
3230578,2M19204887+3822297
3230719,2M19205771+3818582
3230787,2M19210116+3820299
3230805,2M19210246+3821179
3230948,2M19211270+3823022
3231208,2M19212903+3821053
3231341,2M19213918+3820375
3231503,2M19215076+3820311
3231831,2M19221444+3822373
3231985,2M19222537+3823169
3232059,2M19223179+3822087
3232277,2M19224673+3818548
3232323,2M19224963+3823324
3232397,2M19225537+3819219
3232643,2M19231222+3822488
3232697,2M19231614+3820361
3232810,2M19232348+3820389
3232813,2M19232376+3820581
3232838,2M19232529+3821466
3233199,2M19234840+3822487
3233508,2M19240986+3823300
3233587,2M19241576+3821216
3233612,2M19241756+3821152
3233816,2M19243047+3820404
3233863,2M19243315+3818145
3233908,2M19243590+3823168
3233956,2M19243907+3820015
3234139,2M19245050+3819444
3234175,2M19245305+3820025
3234248,2M19245782+3821171
3234311,2M19250304+3820332
3234324,2M19250415+3821357
3234396,2M19250957+3822265
3234597,2M19252219+3820105
3234598,2M19252222+3821472
3234655,2M19252562+3818092
3234666,2M19252648+3822227
3234686,2M19252736+3819228
3234703,2M19252877+3821271
3235616,2M19262249+3822579
3235755,2M19263025+3818556
3236108,2M19265064+3821000
3236159,2M19265411+3818068
3236379,2M19270639+3823310
3236382,2M19270644+3820377
3236705,2M19272524+3823352
3236748,2M19272841+3823596
3237572,2M19281864+3818277
3238211,2M19285933+3823217
3238303,2M19290453+3819358
3238626,2M19292318+3821329
3238671,2M19292547+3818289
3238801,2M19293265+3820000
3238859,2M19293605+3822505
3238956,2M19294188+3820283
3239204,2M19295482+3818547
3239258,2M19295826+3818221
3239604,2M19301815+3820194
3239671,2M19302199+3823587
3239707,2M19302401+3823598
3239926,2M19303665+3818386
3239945,2M19303802+3820434
3240004,2M19304165+3822286
3240049,2M19304415+3821566
3240111,2M19304819+3821154
3240119,2M19304873+3818432
3240159,2M19305116+3822107
3240280,2M19305900+3818290
3240365,2M19310428+3818233
3240376,2M19310484+3822426
3240411,2M19310672+3819417
3240556,2M19311599+3818464
3240573,2M19311740+3819055
3240623,2M19312058+3818460
3240635,2M19312101+3822200
3240670,2M19312295+3822115
3240882,2M19313687+3819219
3241150,2M19315257+3822217
3241256,2M19315879+3822091
3241329,2M19320327+3820594
3241374,2M19320616+3818346
3241484,2M19321404+3820370
3241509,2M19321602+3822248
3241581,2M19322044+3820302
3241619,2M19322278+3821405
3241739,2M19322931+3823180
3241822,2M19323557+3822424
3241947,2M19324316+3818052
3242039,2M19324884+3820304
3242122,2M19325407+3819319
3242233,2M19330048+3819317
3242324,2M19330683+3818282
3244909,2M19353150+3821003
3245449,2M19360047+3820264
3245721,2M19361490+3820257
3245960,2M19362744+3819141
3246460,2M19365664+3823017
3247016,2M19373071+3819003
3247294,2M19374558+3822510
3247334,2M19374741+3822392
3247478,2M19375501+3819452
3247531,2M19375740+3819517
3247570,2M19375948+3821077
3248033,2M19382388+3822003
3248332,2M19383951+3819588
3248627,2M19385429+3821040
3248697,2M19385820+3823129
3248820,2M19390438+3820492
3248982,2M19391271+3819540
3322954,2M19004294+3829378
3323401,2M19013095+3829145
3323808,2M19021054+3827320
3323825,2M19021198+3827476
3323867,2M19021549+3827452
3323903,2M19021910+3824540
3323905,2M19021923+3824255
3323943,2M19022255+3829390
3324004,2M19022755+3824324
3324032,2M19023085+3827445
3324186,2M19024555+3824058
3324342,2M19030291+3824409
3324644,2M19033327+3829126
3324929,2M19035797+3825320
3325179,2M19042353+3828052
3325203,2M19042497+3829418
3325344,2M19043779+3826145
3325619,2M19050303+3829213
3325959,2M19053382+3824320
3326233,2M19060077+3829386
3326304,2M19060698+3825492
3326392,2M19061556+3827459
3326790,2M19065295+3829474
3326863,2M19065826+3829389
3326990,2M19070968+3829053
3327006,2M19071147+3824121
3327668,2M19081151+3828397
3327688,2M19081308+3829567
3327731,2M19081647+3825345
3327828,2M19082661+3824004
3328122,2M19085433+3829141
3328203,2M19090147+3824109
3328306,2M19091170+3826431
3328801,2M19095344+3825360
3329036,2M19101424+3825195
3329084,2M19101766+3826151
3329136,2M19102219+3828452
3329196,2M19102733+3828528
3329238,2M19103049+3826586
3329408,2M19104462+3826506
3329439,2M19104822+3828559
3329865,2M19112323+3828528
3330180,2M19114879+3829499
3330230,2M19115405+3827522
3330359,2M19120413+3824210
3330465,2M19121203+3827503
3330643,2M19122561+3824249
3330677,2M19122761+3824088
3330688,2M19122848+3827306
3335816,2M19184759+3824238
3335974,2M19185735+3825183
3336055,2M19190350+3829518
3336111,2M19190784+3825040
3336140,2M19190985+3828579
3336212,2M19191386+3824252
3336731,2M19194691+3824269
3337029,2M19200611+3826264
3337055,2M19200773+3825345
3337065,2M19200837+3829175
3337536,2M19203924+3826210
3337581,2M19204249+3828230
3337613,2M19204439+3825481
3337709,2M19205018+3825558
3337740,2M19205193+3825594
3337888,2M19210128+3829382
3338021,2M19210988+3826431
3338252,2M19212467+3826351
3338464,2M19213882+3826089
3338674,2M19215451+3825368
3338777,2M19220313+3824576
3338885,2M19221165+3829430
3339186,2M19223238+3824570
3339203,2M19223338+3827192
3339443,2M19225048+3824164
3339459,2M19225182+3827364
3339519,2M19225570+3829124
3339538,2M19225746+3824509
3339762,2M19231321+3828004
3339894,2M19232223+3826312
3339951,2M19232700+3826145
3340010,2M19233047+3829533
3340127,2M19233918+3826019
3340165,2M19234178+3826180
3340462,2M19240088+3825191
3340530,2M19240576+3827311
3340584,2M19240924+3828549
3341037,2M19243740+3827238
3341261,2M19245301+3827404
3341327,2M19245785+3826426
3341498,2M19250809+3829183
3341760,2M19252303+3827517
3341831,2M19252727+3825457
3341982,2M19253565+3826469
3342467,2M19260597+3827210
3342658,2M19261764+3824435
3342794,2M19262571+3824374
3342952,2M19263604+3824337
3343186,2M19265003+3826277
3343372,2M19270063+3827384
3343621,2M19271533+3828186
3343630,2M19271603+3828470
3343931,2M19273205+3826255
3344050,2M19273842+3824161
3344409,2M19275947+3827107
3344503,2M19280432+3828229
3344897,2M19282588+3829323
3345775,2M19291847+3825492
3345780,2M19291903+3824078
3346154,2M19294260+3828224
3346227,2M19294709+3824185
3346284,2M19294955+3826503
3346398,2M19295659+3825045
3346414,2M19295755+3828215
3346415,2M19295755+3828504
3346501,2M19300393+3824150
3346779,2M19302254+3826160
3346914,2M19303053+3826525
3347054,2M19304004+3824299
3347110,2M19304403+3824297
3347135,2M19304555+3825576
3347146,2M19304639+3829364
3347286,2M19305452+3828407
3347395,2M19310129+3828291
3347431,2M19310355+3829062
3347458,2M19310548+3825569
3347516,2M19310886+3824349
3347643,2M19311622+3824029
3347807,2M19312619+3825549
3347938,2M19313326+3828464
3348070,2M19314045+3829592
3348082,2M19314146+3828382
3348134,2M19314453+3824456
3348216,2M19315041+3825531
3348533,2M19320976+3828546
3348774,2M19322385+3828107
3351749,2M19352055+3828503
3351945,2M19353227+3826446
3352624,2M19361019+3829150
3352751,2M19361725+3825369
3352842,2M19362256+3826439
3352853,2M19362322+3829203
3353043,2M19363556+3825040
3353773,2M19371838+3825466
3354022,2M19373309+3827517
3354148,2M19374149+3825403
3355015,2M19382715+3827580
3355034,2M19382821+3826561
3355098,2M19383119+3825392
3355435,2M19384813+3826424
3355750,2M19390450+3826290
3356438,2M19394318+3828431
3356643,2M19395403+3828107
3424056,2M18595807+3833213
3424072,2M18595946+3835219
3424105,2M19000206+3832494
3424202,2M19000972+3832185
3424384,2M19002721+3835321
3424541,2M19004297+3834248
3424677,2M19005795+3835500
3424743,2M19010554+3832417
3424790,2M19011074+3831563
3425044,2M19013539+3835288
3425217,2M19015345+3831261
3425279,2M19015897+3832479
3425414,2M19021302+3831245
3425476,2M19021896+3835545
3425564,2M19022768+3830123
3425675,2M19023891+3835251
3425802,2M19025024+3834039
3425851,2M19025490+3830250
3426367,2M19034293+3831155
3426503,2M19035371+3834286
3426673,2M19040751+3833066
3426898,2M19042962+3835044
3426903,2M19042974+3832508
3427629,2M19053643+3830125
