4041.0650   ;Nd II
4041.2710   ;Fe I
4041.3530   ;Mn I
4041.6490   ;Fe I
4041.7740   ;Cr I
4041.9100   ;Fe I
4042.2260   ;Cr I
4042.5790   ;Ce II
4042.7500   ;Fe I
4042.8960   ;Sm II
4042.9100   ;La II
4043.5760   ;Zr I
4043.6630   ;Cr I
4043.7540   ;Ti I
4043.8960   ;Fe I
4043.9770   ;Fe I
4044.1370   ;K I
4044.4910   ;Fe I
4044.5440   ;Fe I
4044.6090   ;Fe I
4045.1120   ;Fe I
4045.1990   ;Mn I
4045.3790   ;Ni I
4045.3820   ;Co I
4045.5940   ;Fe I
4045.8120   ;Fe I
4046.0620   ;Fe I
4046.3370   ;Ce II
4046.4600   ;Fe I
4046.7400   ;Cr I
4046.7500   ;Ni I
4047.2050   ;K I
4047.3040   ;Fe I
4047.6310   ;Y I
4047.7950   ;Sc I
4048.7420   ;Mn I
4048.9930   ;Mn I
4049.0970   ;Cr II
4049.3270   ;Fe I
4049.8580   ;Gd II
4050.0060   ;Cr I
4050.3290   ;Zr II
4050.4830   ;Zr I
4050.5630   ;Dy II
4050.6740   ;Fe I
4050.9560   ;V I
4051.0560   ;V II
4051.1440   ;Nd II
4051.3510   ;V I
4051.9050   ;Fe I
4052.0130   ;Fe I
4052.2950   ;Fe I
4052.4400   ;Fe I
4052.4710   ;Mn I
4052.6900   ;Fe I
4052.9210   ;Ti I
4053.2730   ;Fe I
4053.5000   ;Ce II
4053.8290   ;Ti II
4054.0760   ;Cr II
4054.1770   ;Fe I
4054.4540   ;Fe I
4054.5440   ;Sc I
4054.6890   ;Mg I
4054.8060   ;Fe I
4054.8690   ;Fe I
4055.0110   ;Ti I
4055.0360   ;Fe I
4055.2110   ;Mn I
4055.5440   ;Mn I
4055.9800   ;Fe I
4056.0260   ;Cr I
4056.1880   ;Ti II
4056.3450   ;Fe I
4056.7660   ;Cr I
4057.0630   ;V I
4057.1920   ;Co I
4057.3440   ;Fe I
4057.5050   ;Mg I
4057.6550   ;Fe I
4057.8190   ;Pb I
4057.9500   ;Mn I
4058.2170   ;Fe I
4058.4600   ;Fe I
4058.5950   ;Co I
4058.7540   ;Fe I
4058.7550   ;Cr I
4058.9330   ;Mn I
4059.3850   ;Mn I
4059.7140   ;Fe I
4059.9620   ;Nd II
4060.0750   ;Ti I
4060.2620   ;Ti I
4060.6260   ;Cr I
4061.0850   ;Nd II
4061.0960   ;Fe I
4061.5290   ;Zr I
4061.7320   ;Mn I
4061.9550   ;Fe I
4062.2190   ;Ce II
4062.4410   ;Fe I
4062.6370   ;Cu I
4062.8130   ;Pr II
4062.9380   ;Ce II
4063.2760   ;Fe I
4063.5940   ;Fe I
4064.0500   ;Fe I
4064.2100   ;Ti I
4064.3730   ;Ni I
4064.4490   ;Fe I
4064.5620   ;Cr I
4065.0790   ;Mn I
4065.0950   ;Ti I
4065.3810   ;Fe I
4065.5860   ;Ti I
4065.6930   ;Cr I
4066.3610   ;Co I
4066.5850   ;Fe I
4066.7360   ;Sm II
4066.7680   ;Fe I
4066.9740   ;Fe I
4067.2710   ;Fe I
4067.4870   ;Fe I
4067.6050   ;Fe I
4067.7440   ;V I
4067.9780   ;Fe I
4068.1330   ;Ti I
4068.3200   ;Sm II
4068.5370   ;Co I
4068.6490   ;Ti I
4068.8350   ;Ce II
4068.9850   ;Ti I
4069.0680   ;Fe I
4069.2680   ;Nd II
4069.6100   ;Fe I
4069.8840   ;Fe II
4070.0100   ;Fe I
4070.2760   ;Mn I
4070.4220   ;Fe I
4070.7710   ;Fe I
4070.9690   ;Cr I
4071.0850   ;Zr II
4071.1910   ;Ti I
4071.5200   ;Fe I
4071.5350   ;V I
4071.7380   ;Fe I
4072.3330   ;Fe I
4072.5020   ;Fe I
4072.7040   ;Zr I
4072.9160   ;Ce II
4073.1150   ;Dy II
4073.4760   ;Ce II
4073.7620   ;Fe I
4074.3490   ;Ti I
4074.6830   ;Fe I
4074.7860   ;Fe I
4074.8940   ;Ni I
4075.1160   ;Nd II
4075.2720   ;Nd II
4075.6980   ;Ce II
4075.8340   ;Sm II
4075.8440   ;Ce II
4075.9370   ;Fe I
4076.0600   ;Cr I
4076.1310   ;Co I
4076.2180   ;Fe I
4076.3610   ;Ti I
4076.4900   ;Fe I
4076.6290   ;Fe I
4076.8000   ;Fe I
4076.8810   ;Fe I
4077.1040   ;Cr I
4077.1480   ;Ti I
4077.3400   ;La II
4077.7150   ;Sr II
4077.9640   ;Dy II
4078.3540   ;Fe I
4078.4710   ;Ti I
4078.8220   ;Fe I
4079.1680   ;Fe I
4079.2370   ;Mn I
4079.4250   ;Mn I
4079.6980   ;Ti I
4079.8380   ;Fe I
4080.2090   ;Fe I
4080.4410   ;Hf II
4080.6010   ;Ru I
4080.8770   ;Fe I
4081.2150   ;Zr I
4081.2190   ;Ce II
4081.4380   ;Mo I
4081.7170   ;Cr I
4081.8730   ;Cr I
4082.1080   ;Fe I
4082.4550   ;Ti I
4082.6020   ;Co I
4082.9400   ;Mn I
4083.2190   ;Ce II
4083.5490   ;Fe I
4083.6290   ;Mn I
4083.7630   ;Fe I
4084.4910   ;Fe I
4085.0040   ;Fe I
4085.3030   ;Fe I
4085.5630   ;Gd II
4085.8160   ;Nd II
4085.9840   ;Fe I
4086.1280   ;Cr II
4086.2950   ;Co I
4086.7140   ;La II
4087.0940   ;Fe I
4087.2710   ;Fe II
4087.3600   ;Ce II
4087.5930   ;Cr II
4087.7890   ;Fe I
4088.2980   ;Co I
4088.5570   ;Fe I
4088.8490   ;Ce II
4089.2170   ;Fe I
4089.7440   ;Zr I
4089.9360   ;Mn I
4090.0720   ;Fe I
4090.3260   ;Fe I
4090.3490   ;Co I
4090.5700   ;V I
4090.7690   ;Fe I
4090.9530   ;Fe I
4091.5530   ;Fe I
4091.9980   ;Ca I
4092.2770   ;Fe I
4092.3820   ;Co I
4092.5060   ;Fe I
4092.6310   ;Ca I
4092.6840   ;V I
4092.8480   ;Co I
4093.0540   ;Cr I
4093.1590   ;Hf II
4093.4810   ;V I
4093.6150   ;Ni I
4093.9560   ;Ce II
4094.2660   ;Zr I
4094.4220   ;Fe I
4094.9260   ;Ca I
4095.2470   ;Mn I
4095.3460   ;Fe I
4095.4770   ;V I
4095.9700   ;Fe I
4096.1070   ;Fe I
4096.2100   ;Fe I
4096.6900   ;Fe I
4096.9500   ;Fe I
4097.0170   ;Fe I
4097.0830   ;Fe I
4097.6410   ;Cr I
4097.7900   ;Ru I
4097.9510   ;Cr I
4098.1750   ;Fe I
4098.5510   ;Ca I
4098.9130   ;Gd II
4099.1650   ;Ti I
4099.7830   ;V I
4099.9830   ;Fe I
4100.1670   ;Fe I
4100.3470   ;Fe I
4100.7370   ;Fe I
4100.9140   ;Nb I
4101.734    ;H_{Balmer-del}
4101.2610   ;Fe I
4101.6850   ;Fe I
4101.7430   ;H
4102.1510   ;V I
4102.3760   ;Y I
4102.5630   ;Nd II
4102.9360   ;Si I
4103.3040   ;Dy II
4103.6130   ;Fe I
4103.8330   ;Fe I
4104.1340   ;Fe I
4104.4600   ;Fe I
4104.7680   ;V I
4104.7700   ;Fe I
4104.9410   ;Fe I
4105.1560   ;V I
4105.3610   ;Mn I
4105.8400   ;Tm I
4106.0160   ;Cr I
4106.2590   ;Fe I
4106.4230   ;Fe I
4106.5960   ;Sm II
4107.4880   ;Fe I
4107.7500   ;Fe I
4107.8380   ;Ru I
4108.1330   ;Fe I
4108.3750   ;Cr I
4108.5260   ;Ca I
4109.0560   ;Fe I
4109.4560   ;Nd II
4109.5600   ;Cr I
4109.7780   ;V I
4109.8020   ;Fe I
4110.0450   ;Zr II
4110.3760   ;Ce II
4110.5280   ;Co I
4110.8900   ;Mn I
4110.9630   ;Cr I
4110.9970   ;Cr II
4111.3580   ;Cr I
4111.7810   ;V I
4112.0890   ;Fe I
4112.3190   ;Fe I
4112.3240   ;V I
4112.7080   ;Ti I
4112.9350   ;Fe I
4113.2060   ;Zn I
4113.2120   ;Cr II
4113.5050   ;V I
4113.8250   ;Nd II
4114.4450   ;Fe I
4114.9380   ;Fe I
4115.1800   ;V I
4115.3700   ;Ce II
4115.8810   ;Fe I
4115.9780   ;Ni I
4116.4730   ;V I
4116.7110   ;V I
4116.9520   ;Fe I
4117.2880   ;Ce II
4117.8530   ;Fe I
4118.1420   ;Ce II
4118.4770   ;Pr II
4118.5450   ;Fe I
4118.7690   ;Co I
4118.8870   ;Fe I
4119.0070   ;Ce II
4119.3940   ;Fe I
4119.7790   ;Ce II
4119.8810   ;Ce II
4120.0290   ;Ti I
4120.2060   ;Fe I
4120.5290   ;V I
4120.5990   ;Cr I
4120.8290   ;Ce II
4121.3140   ;Co I
4121.6350   ;Ti I
4121.8030   ;Fe I
4121.9850   ;Ni I
4122.1430   ;Ti I
4122.1460   ;Cr I
4122.5150   ;Fe I
4122.6380   ;Fe II
4123.0630   ;Ru I
4123.2280   ;La II
4123.3700   ;Cr I
4123.5020   ;V I
4123.7470   ;Fe I
4123.8730   ;Ce II
4124.1010   ;V I
4124.4870   ;Fe I
4124.7930   ;Fe II
4124.9060   ;Y II
4125.2310   ;Fe I
4125.6170   ;Fe I
4125.8800   ;Fe I
4126.1830   ;Fe I
4126.4980   ;Cr I
4126.8540   ;Fe I
4127.2750   ;Cr I
4127.3700   ;Ce II
4127.5310   ;Ti I
4127.6080   ;Fe I
4127.7980   ;Fe I
4128.0640   ;V I
4128.3040   ;Y I
4128.7350   ;Fe II
4129.1790   ;Cr I
4129.4610   ;Fe I
4129.7300   ;Eu II
4130.0370   ;Fe I
4130.3720   ;Gd II
4130.6480   ;Ba II
4130.7090   ;Ce II
4131.1070   ;Mn I
4131.2490   ;Ti I
4131.3370   ;Cr I
4131.7500   ;Fe I
4131.9360   ;Fe I
4132.0580   ;Fe I
4132.4180   ;Cr II
4132.5240   ;Ca I
4132.5330   ;Fe I
4132.7010   ;Fe I
4132.8990   ;Fe I
4133.3620   ;Nd II
4133.8030   ;Ce II
4133.8550   ;Fe I
4134.2030   ;Fe I
4134.3360   ;Fe I
4134.4200   ;Fe I
4134.4850   ;V I
4134.6770   ;Fe I
4135.0300   ;Mn I
4135.3240   ;Nd II
4135.4240   ;Ce II
4135.7690   ;Fe I
4136.1100   ;V I
4136.3970   ;V I
4136.5210   ;Fe I
4136.8840   ;Ti I
4136.9980   ;Fe I
4137.2620   ;Mn I
4137.2840   ;Ti I
4137.4190   ;Fe I
4137.6490   ;Ce II
4137.9670   ;Fe I
4138.1010   ;Ce II
4138.3580   ;Ce II
4138.4920   ;Ni I
4138.8390   ;Fe I
4139.6980   ;Nb I
4139.9270   ;Fe I
4140.2400   ;Fe I
4140.4020   ;Fe I
4141.0600   ;Mn I
4141.2530   ;Pr II
4141.8630   ;Fe I
4142.1690   ;Cr I
4142.3080   ;Ni I
4142.3960   ;Ce II
4142.4390   ;Cr I
4142.5890   ;Fe I
4142.8390   ;Y I
4142.9630   ;Ni I
4143.0420   ;Ti I
4143.1330   ;Pr II
4143.4150   ;Fe I
4143.4970   ;Fe I
4143.8680   ;Fe I
4144.1630   ;Ru I
4144.4930   ;Ce II
4144.9970   ;Ce II
4145.1990   ;Fe I
4145.7800   ;Cr II
4146.0640   ;Fe I
4146.1880   ;Cr I
4146.2340   ;Ce II
4146.6730   ;Cr I
4147.3420   ;Fe I
4147.4900   ;Fe I
4147.6680   ;Fe I
4148.7240   ;Ni I
4148.8990   ;Ce II
4149.2030   ;Zr II
4149.3650   ;Fe I
4149.4970   ;Fe I
4149.7610   ;Fe I
4149.8950   ;Ce II
4149.9720   ;Ce II
4150.2500   ;Fe I
4150.4480   ;Fe I
4150.5510   ;Ti I
4150.7990   ;Ti I
4150.9590   ;Ti I
4150.9670   ;Zr II
4151.5540   ;Cr I
4151.7610   ;Fe I
4151.9450   ;Fe I
4152.0690   ;Fe I
4152.1690   ;Fe I
4152.5690   ;Nb I
4152.7570   ;Cr I
4153.0500   ;Cr I
4153.3870   ;Fe I
4153.8010   ;Cr I
4153.9000   ;Fe I
4154.0990   ;Fe I
4154.4990   ;Fe I
4154.8060   ;Fe I
4155.2220   ;Sm II
4155.9150   ;Fe I
4156.0830   ;Nd II
4156.2360   ;Zr II
4156.3230   ;Fe I
4156.4540   ;Fe I
4156.6710   ;Fe I
4156.7990   ;Fe I
4157.0160   ;Mn I
4157.7800   ;Fe I
4158.3660   ;Fe I
4158.7920   ;Fe I
4159.0280   ;Ce II
4159.6370   ;Ti I
4160.3330   ;Fe I
4160.5520   ;Fe I
4160.7770   ;Fe I
4161.0770   ;Fe I
4161.2100   ;Zr II
4161.4840   ;Fe I
4161.5270   ;Ti II
4161.7950   ;Sr II
4163.6340   ;Ti II
4163.6760   ;Fe I
4164.1310   ;Ti I
4164.6370   ;Ni I
4164.7820   ;Fe I
4165.1000   ;Mg I
4165.3880   ;Fe I
4165.6000   ;Ce II
4166.0020   ;Ba II
4166.3090   ;Ti I
4166.8810   ;Ce II
4166.9600   ;Ni I
4167.2710   ;Mg I
4167.5060   ;Y I
4167.5140   ;Ru I
4167.8590   ;Fe I
4167.9550   ;Fe I
4168.1180   ;Nb I
4168.6150   ;Fe I
4168.9410   ;Fe I
4169.0900   ;Fe I
4169.3260   ;Ti I
4169.4740   ;Sm II
4169.7560   ;Fe I
4169.8200   ;Cr I
4170.1920   ;Cr I
4170.6140   ;Cr II
4170.9020   ;Fe I
4171.0410   ;Fe I
4171.6900   ;Fe I
4171.8990   ;Fe I
4171.9190   ;Ti II
4172.0810   ;Fe I
4172.5730   ;Fe I
4172.6410   ;Fe I
4172.7450   ;Fe I
4172.9620   ;Fe I
4173.3150   ;Fe I
4173.4460   ;Fe II
4173.4720   ;Fe I
4173.5320   ;Ti II
4173.9210   ;Fe I
4174.0530   ;Ti II
4174.4020   ;Fe I
4174.4670   ;Ti I
4174.7870   ;Cr I
4174.9130   ;Fe I
4175.6360   ;Fe I
4175.8990   ;Fe I
4175.9360   ;Cr I
4176.5660   ;Fe I
4176.6040   ;Mn I
4176.8640   ;Fe I
4177.0830   ;Fe I
4177.3220   ;Nd II
4177.5300   ;Y II
4177.5940   ;Fe I
4178.0510   ;Fe I
4178.8540   ;Fe II
4179.2430   ;Cr I
4179.3650   ;Fe I
4179.4210   ;Cr II
4179.8090   ;Zr II
4180.4100   ;Fe I
4181.0780   ;Ce II
4181.1870   ;Fe I
4181.5500   ;Fe I
4181.7540   ;Fe I
4182.2500   ;Mn I
4182.3820   ;Fe I
4182.5820   ;V I
4182.7580   ;Fe I
4183.0060   ;Fe I
4183.2870   ;Ti I
4183.4310   ;V II
4183.7600   ;Sm II
4184.2640   ;Gd II
4184.3100   ;Ti II
4184.4670   ;Ni I
4184.6580   ;Cr I
4184.8920   ;Fe I
4185.3330   ;Cr I
4185.6610   ;Fe I
4185.7940   ;Fe I
4186.1180   ;Ti I
4186.3350   ;Cr I
4186.5970   ;Ce II
4187.0390   ;Fe I
4187.2420   ;Co I
4187.3210   ;Ce II
4187.5870   ;Fe I
4187.7950   ;Fe I
4188.1240   ;Sm II
4188.3270   ;Fe I
4188.7310   ;Fe I
4188.9840   ;Ti II
4189.5560   ;Fe I
4189.8410   ;V I
4189.9870   ;Mn I
4190.1290   ;Cr I
4190.2320   ;Ti II
4190.7070   ;Co I
4190.8860   ;V II
4191.2580   ;Cr I
4191.4310   ;Fe I
4191.6760   ;Fe I
4191.9740   ;Fe I
4192.0910   ;Cr I
4192.3750   ;Fe I
4193.1030   ;Ce II
4193.2800   ;Ce II
4193.6040   ;Fe I
4193.6490   ;Cr I
4193.8680   ;Cr I
4194.3130   ;Cr I
4194.4930   ;Fe I
4194.9380   ;Cr I
4195.3290   ;Fe I
4195.5240   ;Ni I
4195.6180   ;Fe I
4196.2080   ;Fe I
4196.3300   ;Ce II
4196.5310   ;Fe I
4196.6580   ;Ti II
4197.0970   ;Fe I
4197.2200   ;Cr I
4197.3800   ;Fe I
4198.3040   ;Fe I
4198.5100   ;Cr I
4198.5280   ;Fe I
4198.6340   ;Fe I
4199.0950   ;Fe I
4199.2750   ;Y II
4199.3610   ;Fe I
4199.9020   ;Ru I
4199.9830   ;Fe I
4200.0870   ;Cr I
4200.4540   ;Ni I
4200.7780   ;Fe I
4200.9250   ;Fe I
4201.0700   ;Ca I
4201.2350   ;Ce II
4201.4580   ;Zr I
4201.7150   ;Ni I
4202.0300   ;Fe I
4202.3310   ;Fe I
4202.7530   ;Fe I
4202.9410   ;Ce II
4203.1170   ;Ca I
4203.4590   ;Ti I
4203.5680   ;Fe I
4203.6060   ;Cr I
4203.9610   ;Fe I
4204.1910   ;Cr I
4204.4530   ;Cr I
4204.6940   ;Y II
4205.0500   ;Eu II
4205.5390   ;Fe I
4206.1250   ;Sm II
4206.6970   ;Fe I
4207.1270   ;Fe I
4208.3410   ;Cr I
4208.6040   ;Fe I
4208.9830   ;Zr II
4209.3530   ;Cr I
4209.7430   ;Cr I
4209.8300   ;Fe I
4209.8530   ;V I
4210.3440   ;Fe I
4211.3530   ;Cr I
4211.4780   ;Cr I
4211.7210   ;Ti I
4211.7490   ;Mn I
4211.8750   ;Zr II
4212.0630   ;Ru I
4212.8390   ;Ni I
4212.9500   ;Pd I
4213.4190   ;Fe I
4213.6470   ;Fe I
4214.0380   ;Ce II
4214.3520   ;Fe I
4215.5240   ;Sr II
4215.9680   ;Fe I
4216.1840   ;Fe I
4217.0560   ;Cr II
4217.5450   ;Fe I
4218.2080   ;Fe I
4218.7100   ;V I
4219.3870   ;Fe I
4219.5670   ;Nd II
4219.7310   ;Fe I
4220.0490   ;Fe I
4220.3420   ;Fe I
4220.6540   ;Sm II
4221.1710   ;Ce II
4221.5580   ;Cr I
4221.6880   ;Ni I
4222.2130   ;Fe I
4222.5990   ;Ce II
4222.7470   ;Cr I
4222.9790   ;Pr II
4223.2330   ;Fe I
4223.7290   ;Fe I
4224.1710   ;Fe I
4224.2990   ;Fe I
4224.5130   ;Fe I
4224.7860   ;Ti I
4224.8600   ;Cr II
4225.2240   ;V II
4225.4540   ;Fe I
4225.7130   ;Fe I
4225.9560   ;Fe I
4226.4240   ;Fe I
4226.7270   ;Ca I
4227.4270   ;Fe I
4227.7580   ;Zr I
4228.2000   ;Nd II
4228.7180   ;Fe I
4229.4040   ;Fe I
4229.5100   ;Fe I
4229.7510   ;Fe I
4230.2860   ;Cr I
4230.4580   ;Cr I
4230.5840   ;Fe I
4231.0330   ;Ni I
4232.2130   ;Cr I
4232.3770   ;Nd II
4232.4580   ;V I
4232.7270   ;Fe I
4233.1680   ;Fe II
4233.2430   ;Cr II
4233.6030   ;Fe I
4234.0010   ;V I
4234.1950   ;Nd II
4234.2110   ;Ce II
4234.5020   ;Cr I
4234.5230   ;V I
4234.6480   ;Ti I
4235.1490   ;Mn I
4235.2970   ;Mn I
4235.6500   ;Fe I
4235.7280   ;Y II
4235.9370   ;Fe I
4236.7590   ;Fe I
4237.0740   ;Fe I
4237.1670   ;Fe I
4237.6700   ;Fe I
4237.7700   ;Ti I
4237.8880   ;Ti I
4238.0230   ;Fe I
4238.3800   ;La II
4238.6080   ;Fe I
4238.8100   ;Fe I
4238.9370   ;Cr I
4239.3610   ;Fe I
4239.7320   ;Fe I
4239.7330   ;Mn I
4239.8480   ;Fe I
4239.9420   ;Fe I
4240.3710   ;Fe I
4240.4560   ;Ca I
4240.6940   ;Fe I
4240.6950   ;Cr I
4241.1140   ;Fe I
4241.2030   ;Zr I
4241.6870   ;Zr I
4242.3630   ;Cr II
4242.7290   ;Fe I
4243.3680   ;Fe I
4243.5410   ;Fe I
4243.8160   ;Fe I
4244.2530   ;Co II
4244.6960   ;Sm II
4245.2570   ;Fe I
4245.3440   ;Fe I
4245.5060   ;Ti I
4246.0120   ;Fe I
4246.0840   ;Fe I
4246.8200   ;Sc II
4247.3060   ;Fe I
4247.3670   ;Nd II
4247.4250   ;Fe I
4247.4250   ;Fe I
4248.2240   ;Fe I
4248.4020   ;Fe I
4249.1120   ;Ti I
4249.5800   ;Fe I
4250.1190   ;Fe I
4250.7870   ;Fe I
4251.6020   ;Ti I
4251.7330   ;Gd II
4251.7560   ;Ti I
4252.0850   ;Ti II
4252.2300   ;Cr I
4252.2970   ;Co I
4252.6320   ;Cr II
4253.3670   ;Ce II
4253.5370   ;Fe I
4253.9310   ;Fe I
4254.3230   ;Cr I
4254.9450   ;Fe I
4255.5000   ;Fe I
4255.8520   ;Fe I
4256.0260   ;Ti I
4256.2060   ;Fe I
4256.3100   ;Fe I
4256.3930   ;Sm II
4256.6200   ;Cr I
4256.8070   ;Fe I
4257.1220   ;Ce II
4257.3340   ;Cr I
4257.6660   ;Mn I
4258.0430   ;Zr II
4258.1550   ;Fe II
4258.3160   ;Fe I
4258.5250   ;Ti I
4258.6110   ;Fe I
4258.9520   ;Fe I
4259.3360   ;Fe I
4260.0000   ;Fe I
4260.0810   ;Fe I
4260.1350   ;Fe I
4260.4740   ;Fe I
4260.7290   ;Fe I
4261.3250   ;Cr I
4261.5900   ;Ti I
4261.9130   ;Cr II
4262.0910   ;Gd II
4262.1090   ;Cr I
4262.3690   ;Cr I
4262.6960   ;Fe I
4263.1250   ;Cr I
4263.1340   ;Ti I
4263.4390   ;Nd II
4263.5800   ;La II
4264.2040   ;Fe I
4264.7380   ;Fe I
4264.9060   ;Zr II
4265.0730   ;Sm II
4265.2510   ;Fe I
4265.7030   ;Ti I
4265.9230   ;Mn I
4266.2090   ;Ti I
4266.9650   ;Fe I
4267.3890   ;Fe I
4267.8270   ;Fe I
4268.0320   ;Co I
4268.6370   ;V I
4268.7490   ;Fe I
4268.9160   ;Ti I
4269.1760   ;Ni I
4269.2770   ;Cr II
4269.7290   ;Fe I
4270.1260   ;Ti I
4270.3110   ;Fe I
4270.5640   ;Nd II
4270.7140   ;Ce II
4271.1540   ;Fe I
4271.7600   ;Fe I
4272.4240   ;Ti I
4272.7900   ;Nd II
4272.8900   ;Cr I
4273.3170   ;Fe II
4273.8680   ;Fe I
4274.3820   ;Ti I
4274.5880   ;Ti I
4274.7970   ;Cr I
4275.6990   ;Fe I
4275.9750   ;Cr I
4276.4270   ;Ti I
4276.6760   ;Fe I
4276.9520   ;V I
4277.3890   ;Fe I
4277.6750   ;Fe I
4278.1280   ;Fe II
4278.2200   ;Ti I
4278.2310   ;Fe I
4278.6720   ;Mn I
4278.7880   ;Ti I
4279.4890   ;Fe I
4279.8700   ;Fe I
4280.5010   ;Gd II
4280.5400   ;Fe I
4281.0970   ;Mn I
4281.3640   ;Ti I
4281.5920   ;Fe I
4282.2010   ;Zr II
4282.4030   ;Fe I
4282.4430   ;Nd II
4282.6990   ;Ti I
4283.0100   ;Ca I
4283.3840   ;Fe I
4284.0470   ;V I
4284.0800   ;Mn I
4284.4050   ;Fe I
4284.5190   ;Nd II
4284.6750   ;Ni I
4284.9810   ;Ti I
4285.4420   ;Fe I
4285.8220   ;Fe I
4286.0040   ;Ti I
4286.4350   ;Fe I
4286.8640   ;Fe I
4286.9830   ;Fe I
4287.4030   ;Ti I
4287.8740   ;Ti II
4287.9950   ;Ni I
4288.1460   ;Fe I
4288.1460   ;Ti I
4288.3680   ;Ti I
4289.0700   ;Ti I
4289.3640   ;Ca I
4289.7180   ;Cr I
4289.9150   ;Fe I
4290.2170   ;Ti II
4290.3790   ;Fe I
4290.9290   ;Ti I
4291.4630   ;Fe I
4291.8150   ;V I
4292.1180   ;Fe I
4292.2840   ;Fe I
4292.6680   ;Ti I
4293.5420   ;Cr I
4293.7980   ;Fe I
4294.0940   ;Fe I
4294.0940   ;Ti II
4294.6140   ;W I
4294.7640   ;Sc II
4295.7490   ;Ti I
4295.8810   ;Ni I
4296.0980   ;V I
4296.5850   ;Fe II
4297.0470   ;Cr I
4297.7320   ;Cr I
4298.0360   ;Fe I
4298.2090   ;Fe I
4298.5060   ;Ni I
4298.6660   ;Ti I
4298.7650   ;Ni I
4298.9850   ;Ca I
4299.2030   ;Ti I
4299.2350   ;Fe I
4299.4670   ;Fe I
4299.6280   ;Fe I
4299.6290   ;Ti I
4300.0630   ;Ti II
4300.2070   ;Fe I
4300.5540   ;Ti I
4300.8270   ;Fe I
4301.0790   ;Ti I
4301.9230   ;Ti II
4302.1860   ;Fe I
4302.5260   ;Ca I
4303.1660   ;Fe I
4303.5730   ;Nd II
4304.5410   ;Fe I
4305.1310   ;Fe I
4305.2070   ;Fe I
4305.4470   ;Sr II
4305.4500   ;Fe I
4305.7100   ;Sc II
4305.9080   ;Ti I
4306.2120   ;V I
4306.5780   ;Fe I
4307.1870   ;V I
4307.7410   ;Ca I
4307.9020   ;Fe I
4308.5000   ;Ti I
4309.0300   ;Fe I
4309.0880   ;Ti I
4309.4120   ;Fe I
4309.6220   ;Y II
4310.3590   ;Ti I
4310.3750   ;Fe I
4310.6990   ;Ce II
4311.6450   ;Ti I
4312.5500   ;Mn I
4312.8730   ;Ti II
4313.3550   ;Nd II
4313.8860   ;V I
4314.0810   ;Sc II
4314.2900   ;Fe II
4314.3440   ;Ti I
4314.5110   ;Nd II
4314.7290   ;Ti I
4314.8000   ;Ti I
4314.9660   ;Ti II
4315.0840   ;Fe I
4316.0610   ;Gd II
4316.8030   ;Ti II
4316.9670   ;Fe I
4317.0480   ;Fe I
4317.3140   ;Zr II
4318.6290   ;Ti I
4318.6520   ;Ca I
4318.9370   ;Sm II
4319.4330   ;Fe I
4319.6310   ;Cr I
4320.1290   ;Fe I
4320.3620   ;Fe I
4320.4830   ;Fe I
4320.7450   ;Sc II
4320.9580   ;Ti II
4321.2360   ;Cr I
4321.3990   ;Na I
4321.6540   ;Ti I
4321.8000   ;Fe I
4322.0160   ;V II
4322.1150   ;Ti I
4322.5030   ;La II
4323.4320   ;Ti I
4324.6160   ;Na I
4324.9980   ;Sc II
4325.1260   ;Ti I
4325.3560   ;Ni I
4325.7610   ;Fe I
4326.3510   ;Ti I
4326.7530   ;Fe I
4326.9600   ;Ti I
4327.0960   ;Fe I
4327.9030   ;Fe I
4329.0170   ;Sm II
4329.5400   ;Fe I
4330.0250   ;V I
4330.2340   ;Ti II
4330.4380   ;Ce II
4330.7230   ;Ti II
4330.8120   ;Fe I
4330.9520   ;Fe I
4331.4100   ;Fe I
4331.6420   ;Ni I
4332.4310   ;Fe I
4332.5570   ;Cr I
4332.8240   ;V I
4333.1970   ;Ni I
4333.7340   ;La II
4334.1530   ;Sm II
4334.8280   ;Ti I
4334.9280   ;Fe I
4335.4600   ;Fe I
4336.2570   ;Ce II
4336.8590   ;Fe I
4337.0460   ;Fe I
4337.2540   ;Ti II
4337.5580   ;Cr I
4337.7740   ;Ce II
4337.8760   ;Ti II
4338.2480   ;Fe I
4338.4010   ;Cr I
4338.4650   ;Ti I
4338.6960   ;Nd II
4338.7910   ;Cr I
4339.4460   ;Cr I
4339.7120   ;Cr I
4339.9960   ;Ti I
4340.462    ;H_{Balmer-gam}
4340.1280   ;Cr I
4340.4710   ;H
4341.0080   ;V I
4341.2470   ;Fe I
4341.3660   ;Ti II
4341.8130   ;Fe I
4342.0680   ;Ru I
4342.3660   ;Fe II
4342.8260   ;V I
4343.2430   ;Fe I
4343.6980   ;Fe I
4344.3000   ;Ti II
4344.5000   ;Fe I
4344.5010   ;Cr I
4344.8900   ;Fe I
4345.0760   ;Cr I
4346.1030   ;Ti I
4346.5530   ;Fe I
4346.8200   ;Cr I
4347.2330   ;Fe I
4347.8330   ;Fe I
4348.9370   ;Fe I
4349.7870   ;Ce II
4350.4590   ;Sm II
4350.8450   ;Ti II
4351.0500   ;Cr I
4351.2940   ;Nd II
4351.3770   ;Fe I
4351.5430   ;Fe I
4351.7600   ;Fe II
4351.7620   ;Cr I
4351.9050   ;Mg I
4352.7340   ;Fe I
